userId,programId,rating,timestamp
4454,72,3.9,1684537200.0
2234,86,4.3,1695855600.0
3810,38,4.1,
2681,33,4.1,1726614000.0
4061,96,3.9,
3563,84,4.1,
4697,51,4.3,1677711600.0
4830,80,4.2,1734476400.0
1324,58,4.4,1725750000.0
1730,11,4.0,1713999600.0
294,63,3.9,1693868400.0
286,86,4.5,1710457200.0
3526,75,3.8,1688943600.0
303,32,3.6,1683414000.0
2697,60,3.7,1689116400.0
253,46,4.1,1674169200.0
2973,4,3.9,1701903600.0
759,98,4.0,1717628400.0
3283,6,3.8,1674169200.0
4586,14,4.1,1687042800.0
1164,70,4.3,1721602800.0
125,2,3.9,1699052400.0
1370,36,3.8,1719356400.0
564,77,4.0,1722380400.0
3265,14,4.3,1731193200.0
1056,83,4.2,1707865200.0
3589,31,3.7,1676329200.0
3009,25,4.0,1697324400.0
2086,41,3.7,1726786800.0
139,82,3.8,1678489200.0
1800,21,3.7,1693868400.0
3014,60,4.1,1734044400.0
2447,94,4.5,1704754800.0
4949,17,4.0,1700953200.0
848,100,3.8,1693782000.0
3126,47,3.7,1689807600.0
3295,49,3.8,1693695600.0
2612,35,3.9,1673391600.0
2944,81,3.8,1734994800.0
823,27,4.4,1705186800.0
256,7,3.6,1732834800.0
2795,40,4.0,1710370800.0
2251,29,4.0,1684969200.0
3303,18,3.7,1730674800.0
4555,53,4.4,1721862000.0
548,65,4.3,1707346800.0
1618,46,4.3,1679007600.0
1168,34,3.9,1689462000.0
798,82,3.6,1675292400.0
1069,82,3.6,1724022000.0
794,92,3.8,1686006000.0
759,34,3.6,1674514800.0
649,78,3.6,1700694000.0
2329,7,3.7,1696546800.0
4457,94,3.6,1673478000.0
2544,89,4.5,1710198000.0
1596,27,4.2,1677970800.0
1529,56,4.0,1677452400.0
1558,35,4.1,1730588400.0
934,2,3.6,1710025200.0
713,11,4.3,1703545200.0
327,96,4.3,1703890800.0
3241,13,3.7,
591,11,3.6,1728428400.0
2154,59,3.7,1693695600.0
3517,13,4.3,1695510000.0
289,52,3.6,1735426800.0
4367,83,4.2,1696546800.0
3561,99,4.4,1717887600.0
823,9,4.0,1700521200.0
58,27,4.4,1674601200.0
3699,63,4.2,1680476400.0
2690,56,4.3,1692745200.0
1996,15,4.1,1708297200.0
4294,92,3.8,1720566000.0
4451,30,3.8,1709766000.0
1712,88,3.5,1721343600.0
2427,40,3.8,1732748400.0
16,89,3.7,1722207600.0
2197,29,3.6,1722466800.0
3042,35,3.7,1675810800.0
1964,48,3.7,1700002800.0
3691,23,4.1,1674169200.0
81,97,4.4,
1513,66,4.5,1701212400.0
1386,37,4.3,1688598000.0
1690,31,4.2,1729983600.0
708,27,3.7,1691103600.0
2271,18,3.6,1723676400.0
3730,73,4.4,1725836400.0
4553,83,3.8,1684882800.0
245,43,4.1,1725490800.0
4324,88,4.0,1704927600.0
2562,39,3.7,1691881200.0
32,45,4.0,1693090800.0
74,65,4.5,1692658800.0
1459,67,3.6,1713049200.0
1457,56,3.9,1718233200.0
3933,100,4.3,1713567600.0
3297,5,3.8,1684450800.0
3700,73,4.3,1716764400.0
4505,19,3.8,1710457200.0
1634,45,4.1,1734649200.0
4967,28,3.6,1721689200.0
2714,45,3.9,1706828400.0
4472,2,3.6,1725404400.0
1405,55,4.0,1720566000.0
4266,48,3.6,1681426800.0
4813,51,3.8,1721862000.0
629,53,4.1,1713826800.0
1236,98,3.7,1674774000.0
2169,16,3.8,1718406000.0
818,25,4.0,1717974000.0
4765,95,4.2,1673996400.0
2784,71,3.7,1703026800.0
3692,38,4.4,1678230000.0
4328,14,3.8,1724886000.0
2809,88,4.1,1678230000.0
2461,10,4.3,1677279600.0
2094,54,3.9,1681081200.0
4523,58,4.3,1734994800.0
4378,34,3.7,1713826800.0
387,25,3.9,1678662000.0
3438,77,4.1,1716073200.0
4052,83,4.0,1675033200.0
1858,15,4.2,1705532400.0
4951,87,3.8,1688252400.0
2967,90,3.5,1718665200.0
223,34,4.2,1712444400.0
1156,56,4.1,1684450800.0
2447,97,4.1,1712876400.0
2205,49,4.1,1711234800.0
3411,73,3.6,1701298800.0
4334,36,3.6,1685055600.0
3350,18,3.6,1698015600.0
100,61,4.1,1714172400.0
916,7,3.5,1700780400.0
1872,79,3.6,1695510000.0
275,94,4.0,1712185200.0
3219,29,3.6,1725318000.0
184,40,4.4,1686697200.0
1736,16,4.4,1712703600.0
860,72,4.2,1730934000.0
1937,5,4.0,1693868400.0
3911,8,4.4,
1257,56,4.0,1674082800.0
3610,78,3.8,1683846000.0
4273,23,3.8,1680217200.0
2527,36,4.2,1733266800.0
484,35,4.4,1720738800.0
99,85,4.0,1725231600.0
4176,2,4.2,1709074800.0
2872,80,3.9,
3843,73,4.3,1706655600.0
2678,10,4.4,1677020400.0
785,28,3.6,1675033200.0
3983,81,3.5,1687561200.0
2313,59,3.6,1682809200.0
1203,82,3.6,1708038000.0
1877,100,4.1,1695682800.0
697,72,3.8,1727564400.0
1852,41,3.5,1732402800.0
3007,1,3.6,1726527600.0
3740,57,4.4,1733094000.0
3411,97,4.5,1710025200.0
3115,56,4.3,1709247600.0
522,57,4.1,1714345200.0
3831,99,4.4,1679353200.0
713,3,4.0,1695164400.0
4307,28,3.8,1709247600.0
3918,97,3.5,1732575600.0
4043,60,3.8,1719442800.0
3530,86,4.1,1696719600.0
3283,62,4.2,1721689200.0
2794,24,4.2,1712530800.0
3473,52,4.3,1721775600.0
439,60,3.6,1677884400.0
3345,36,3.8,1675983600.0
1273,36,3.9,1704927600.0
3128,49,4.0,1678921200.0
562,81,4.1,1700607600.0
4860,95,3.8,1715209200.0
3157,16,4.4,1717887600.0
2798,29,3.6,1735167600.0
30,89,4.3,1693090800.0
3867,55,4.0,1705100400.0
697,57,3.6,1697583600.0
2267,44,4.1,1688252400.0
1994,55,3.8,1715641200.0
4825,70,3.9,1708124400.0
561,92,4.4,1702767600.0
2840,78,3.8,1725231600.0
1522,32,3.6,1682463600.0
2200,23,4.4,1689462000.0
2948,13,4.2,1690498800.0
1991,80,3.6,1730070000.0
4319,54,3.5,1732575600.0
2691,83,3.5,1699657200.0
4203,62,3.8,1675983600.0
249,95,4.5,1677711600.0
4140,89,4.1,1724886000.0
3417,36,3.9,1699484400.0
4611,37,4.5,1714604400.0
2647,99,3.8,1676242800.0
3818,92,3.6,1712098800.0
2497,64,4.1,1713308400.0
2252,76,4.1,1707778800.0
2170,59,3.7,1710889200.0
3211,11,4.2,1678834800.0
2225,64,3.5,1711926000.0
4993,88,4.2,1677970800.0
2087,76,4.5,1706828400.0
587,13,3.6,1712271600.0
4516,79,3.6,1703458800.0
1965,95,3.8,1727737200.0
1410,33,4.3,1680562800.0
1145,7,3.7,1728774000.0
2872,46,4.2,1683241200.0
3772,23,3.9,
1858,10,4.2,1690758000.0
2326,6,3.8,1678921200.0
3843,33,3.9,
3478,8,3.6,1714258800.0
547,40,3.5,1727218800.0
3155,81,3.7,1732143600.0
4544,49,3.8,1712358000.0
792,33,3.7,1728169200.0
319,95,4.3,1717974000.0
3197,58,4.0,1675119600.0
543,32,3.7,1726786800.0
116,23,3.9,1680217200.0
486,92,4.1,1724281200.0
1730,78,4.5,1683414000.0
2830,40,4.3,1707692400.0
1391,53,4.1,1705532400.0
832,73,4.0,1720393200.0
4641,45,4.5,1709506800.0
4920,83,4.4,1680649200.0
2761,67,3.9,1723590000.0
3017,74,3.5,1733353200.0
4772,8,3.9,1696114800.0
4483,98,3.6,1733266800.0
1092,76,4.3,1688943600.0
4250,62,3.6,1700953200.0
568,90,4.4,1675551600.0
1317,6,4.3,1730502000.0
1542,16,4.1,1704754800.0
1345,49,4.0,1710370800.0
947,60,4.3,1732489200.0
2020,33,4.2,1735254000.0
3263,17,4.0,1716591600.0
4951,23,3.7,1735426800.0
3152,11,4.2,1695942000.0
3609,94,4.3,1683932400.0
2500,33,4.0,1710889200.0
2283,17,3.9,1727046000.0
3495,79,3.8,1682118000.0
2850,15,4.2,1694127600.0
834,38,4.2,1711407600.0
602,96,4.1,1682377200.0
2167,49,3.7,1682722800.0
1784,64,4.4,1721516400.0
4874,25,3.6,1710111600.0
3029,18,4.2,1694386800.0
113,57,4.5,1699743600.0
377,13,4.2,1707951600.0
3465,86,3.8,1710457200.0
4667,2,3.7,1707865200.0
3435,97,4.2,1676588400.0
1032,74,4.1,1717282800.0
4698,30,3.7,1711321200.0
1030,31,4.3,1695250800.0
4301,68,4.2,1680908400.0
3297,30,3.6,1678057200.0
4342,43,3.6,1686178800.0
915,20,3.8,1728601200.0
4277,15,3.9,1729638000.0
1537,20,3.8,1733958000.0
1539,88,3.6,1724799600.0
2121,24,4.1,1725145200.0
2325,46,4.0,1727391600.0
4198,98,3.9,1708297200.0
137,63,3.6,1674342000.0
4884,57,4.4,1721343600.0
2658,9,4.2,1683846000.0
144,73,4.5,1713567600.0
931,31,3.9,1721343600.0
4460,36,4.1,1718146800.0
1557,88,4.3,1693609200.0
4040,85,4.2,1715295600.0
3816,74,3.6,1676934000.0
4735,37,4.3,1706655600.0
626,51,4.0,1708642800.0
4381,62,4.3,1699484400.0
3262,71,3.9,1734390000.0
4184,92,3.9,1696028400.0
286,46,4.4,1733439600.0
289,79,4.2,1713913200.0
401,95,4.3,1718492400.0
1707,24,3.7,1704322800.0
4778,97,3.8,1731106800.0
2935,96,3.8,1699570800.0
259,15,3.5,1733180400.0
3229,92,3.9,1695423600.0
3635,74,4.1,1673564400.0
3722,92,3.7,1711753200.0
2226,26,3.8,1733266800.0
324,3,4.2,1717801200.0
426,77,3.9,1722812400.0
274,37,3.7,1706396400.0
4201,42,3.6,1689894000.0
2860,63,4.0,1723849200.0
3792,80,3.6,1720306800.0
1989,53,3.6,1731798000.0
3214,77,4.2,1720825200.0
1083,10,3.9,1725404400.0
4728,44,4.0,1686783600.0
2270,18,4.2,1719615600.0
549,96,3.5,1677366000.0
245,62,4.3,1715209200.0
718,37,3.7,1725058800.0
377,94,3.7,1696719600.0
2247,29,3.7,1712790000.0
4454,67,3.8,1732316400.0
4808,17,4.3,
1183,63,4.4,1690758000.0
147,87,3.6,1676502000.0
1967,14,3.9,1712271600.0
3045,45,4.5,1723503600.0
4953,91,3.6,1700262000.0
588,87,4.0,1680044400.0
4177,71,4.1,1694732400.0
4871,33,3.8,1691622000.0
988,67,4.5,1677452400.0
3968,32,3.6,1734735600.0
4832,94,4.4,1709247600.0
4310,29,3.7,1714950000.0
134,35,4.5,1710975600.0
4833,72,4.5,1691276400.0
2423,67,4.4,1694732400.0
3792,92,4.4,1684191600.0
1705,7,3.7,1701730800.0
1833,71,4.4,1675724400.0
2944,55,4.0,1686351600.0
155,26,3.8,1687993200.0
1995,32,3.6,1720998000.0
469,66,4.4,1722207600.0
4139,60,4.4,1699657200.0
2260,40,4.0,1713567600.0
3881,25,4.3,1692486000.0
2377,45,3.7,1692140400.0
2585,76,3.9,1734994800.0
3263,86,4.0,1723330800.0
120,45,3.5,1707778800.0
3361,63,3.9,1674601200.0
3271,1,3.5,1722639600.0
1724,4,3.7,1676329200.0
242,81,4.2,1729206000.0
1832,79,3.6,1721170800.0
2188,8,3.7,1729378800.0
2018,67,3.7,1713826800.0
2225,22,4.1,1687647600.0
4328,42,3.6,1704582000.0
3511,43,3.9,1718233200.0
2069,53,4.1,1679785200.0
3182,43,4.4,1710889200.0
1928,49,4.0,1687042800.0
2100,42,4.0,1702422000.0
745,57,3.5,1723503600.0
2969,20,4.3,1680044400.0
3155,45,3.9,1688511600.0
3310,56,3.8,1701817200.0
578,75,4.2,1684796400.0
774,91,4.2,1709247600.0
1961,41,3.5,1714777200.0
20,43,4.1,1714518000.0
4127,82,4.0,1691362800.0
2452,24,4.0,1684882800.0
1703,95,4.2,1693695600.0
2923,56,3.7,1691190000.0
3846,13,3.6,1717455600.0
1257,1,4.5,1698706800.0
2893,39,4.3,1728082800.0
4168,23,4.4,1677970800.0
533,99,3.6,1687647600.0
3454,48,4.2,1719874800.0
3609,71,4.3,1697065200.0
4166,96,3.6,1702422000.0
3909,13,3.8,1693177200.0
4984,61,3.5,1701817200.0
2855,94,3.7,1677193200.0
4882,52,3.8,1714172400.0
1233,63,3.7,1690585200.0
1388,75,4.2,1727478000.0
773,15,4.5,1718838000.0
4415,32,3.7,1721516400.0
4955,36,4.4,1712271600.0
4172,31,4.1,1699225200.0
2915,30,4.0,1695164400.0
890,72,4.4,1693609200.0
4010,39,4.5,1719874800.0
4092,11,3.6,1680908400.0
2501,91,3.6,1704927600.0
2453,13,3.6,1727046000.0
3700,41,3.9,1698793200.0
1199,4,3.9,1682031600.0
1488,35,4.1,1699398000.0
4168,42,4.4,1722466800.0
4505,81,4.2,1723071600.0
4005,65,3.8,1689548400.0
4299,73,3.7,1699398000.0
1285,85,4.2,1678489200.0
714,18,4.2,1686524400.0
4778,92,3.7,1685919600.0
4148,68,4.0,1716418800.0
1655,16,4.5,1673650800.0
1889,45,4.5,1694041200.0
4737,90,3.8,1729983600.0
1557,76,3.9,1708383600.0
1856,1,4.4,1713394800.0
2379,14,4.1,1718838000.0
3248,52,3.7,1719183600.0
1673,51,4.0,1690326000.0
1987,86,4.3,1698361200.0
4864,35,3.9,1676156400.0
1085,85,4.0,1729033200.0
3403,61,3.5,1689807600.0
4383,27,3.8,1673650800.0
3556,80,4.4,1694386800.0
2595,95,4.4,1679266800.0
3163,58,4.4,1673218800.0
3554,73,3.6,1681599600.0
4589,79,4.0,1685228400.0
3575,28,3.6,1694559600.0
4171,72,3.5,1686697200.0
4936,83,4.2,1708642800.0
1405,78,3.6,1681772400.0
1345,23,3.9,1705532400.0
2819,29,4.4,1730415600.0
1702,96,4.4,1734994800.0
4160,64,4.2,
1941,39,4.4,1735167600.0
801,71,4.3,1684710000.0
932,100,4.2,1722553200.0
2573,78,4.1,1724540400.0
1738,71,3.7,1694127600.0
4555,48,4.2,1686178800.0
4238,74,4.3,1694732400.0
1133,16,3.6,1702854000.0
4212,45,3.9,1717628400.0
4578,96,3.6,1729206000.0
85,20,4.1,1679612400.0
4367,11,4.4,
293,59,4.1,1722726000.0
2200,71,4.4,1690585200.0
542,68,3.6,1715727600.0
207,47,4.2,
4009,32,4.0,1690326000.0
4689,97,4.2,1711926000.0
815,36,4.4,1707433200.0
590,76,4.0,1734562800.0
1474,23,4.4,1704754800.0
2433,37,3.5,1694559600.0
4040,22,4.2,1711148400.0
2019,13,4.3,1678057200.0
2038,53,4.3,1733612400.0
1938,3,3.9,1679612400.0
4568,33,4.4,1707433200.0
1850,85,3.6,1711666800.0
3187,15,4.4,1707001200.0
1203,77,4.2,1724367600.0
2698,88,4.5,1696374000.0
3981,85,4.4,1715036400.0
4805,32,4.4,1677452400.0
4138,17,4.0,1718492400.0
4573,74,3.8,1701126000.0
4484,86,3.8,1708210800.0
4237,54,3.8,1708988400.0
4591,15,3.6,1679698800.0
3959,28,4.2,1700607600.0
1344,88,4.2,1709074800.0
1496,64,4.4,1678748400.0
1029,30,4.3,1732921200.0
4986,22,3.9,1706482800.0
2626,7,4.5,1719010800.0
2763,3,4.0,1675206000.0
4999,94,4.0,1695855600.0
1746,81,4.4,1733785200.0
3548,73,4.2,1678402800.0
2631,78,4.2,1677538800.0
2312,49,3.8,1683846000.0
3849,34,3.6,1726095600.0
3979,39,3.9,1722726000.0
1890,39,4.2,1725231600.0
482,46,4.2,1672700400.0
3717,23,4.3,1709247600.0
1638,14,4.2,1696633200.0
1655,29,4.3,1689202800.0
1252,2,4.1,1714604400.0
3134,19,3.9,1700089200.0
232,28,4.4,1672527600.0
3316,76,3.9,1732489200.0
3789,24,3.7,1682031600.0
303,58,3.7,1699570800.0
1235,63,3.7,1675897200.0
4874,54,3.8,1679958000.0
3308,42,3.7,1694732400.0
3583,77,4.5,1699657200.0
4282,2,3.8,1717974000.0
712,72,4.0,1715295600.0
3758,5,4.1,1688943600.0
1219,27,3.9,1690671600.0
2863,15,4.4,1692745200.0
2630,100,4.4,1694127600.0
1504,37,3.5,1694041200.0
1124,67,3.7,1686265200.0
3136,71,4.0,
1439,61,4.3,
4206,53,4.4,1704841200.0
341,94,3.7,1691881200.0
3457,7,4.0,1676502000.0
4601,29,4.3,1734822000.0
3895,35,4.1,1715382000.0
2123,37,4.0,1725058800.0
4508,70,3.6,1721948400.0
4518,31,4.2,1735513200.0
2400,22,4.5,1705446000.0
167,38,3.6,1701126000.0
2970,52,3.8,1674514800.0
4529,21,4.0,1695423600.0
3511,73,3.6,1726009200.0
2827,42,3.8,
3152,96,4.3,1700780400.0
1253,42,4.4,1700521200.0
4729,71,4.2,1680994800.0
430,41,4.1,1684364400.0
2792,6,3.9,1689634800.0
3167,7,3.7,1706310000.0
1875,41,4.1,1731193200.0
1083,27,4.3,1726268400.0
454,3,3.5,1716073200.0
3440,97,3.9,1695078000.0
2590,78,4.3,1717023600.0
215,70,4.3,1692745200.0
337,93,4.1,1701385200.0
1349,28,4.4,1682722800.0
2088,43,3.8,1680044400.0
2970,24,3.7,1701039600.0
837,75,4.2,1715814000.0
4043,55,3.6,1716764400.0
487,100,3.8,1728946800.0
952,100,3.5,1673218800.0
3507,17,3.6,1687734000.0
1725,100,3.9,1707519600.0
1958,94,4.4,1723244400.0
1669,12,4.1,1725663600.0
496,39,3.8,1688598000.0
3366,49,4.5,1704927600.0
3829,8,4.2,1685919600.0
3349,85,4.3,1700002800.0
4176,88,3.5,1695769200.0
838,20,4.0,1704927600.0
387,92,4.3,1706310000.0
1543,47,3.7,1719356400.0
2422,62,4.4,1691362800.0
1257,67,4.0,1727132400.0
3085,84,3.6,1700607600.0
3865,77,4.2,1725577200.0
2432,32,3.8,1704150000.0
832,30,4.1,1700953200.0
4870,40,3.7,1712444400.0
3766,72,4.0,1678402800.0
2982,24,4.5,1692140400.0
464,84,4.2,1710370800.0
1136,62,4.4,1728601200.0
3775,12,3.6,1728774000.0
3276,76,4.3,1715468400.0
552,22,3.9,1702076400.0
451,61,4.2,1682982000.0
2071,4,4.0,1673218800.0
53,55,4.0,1711062000.0
1186,6,4.4,1687302000.0
1811,3,4.1,1710198000.0
907,21,3.5,1722121200.0
1731,8,3.9,1707346800.0
1941,30,4.2,1706223600.0
4326,47,4.2,1684537200.0
2127,10,4.2,1700348400.0
4030,18,4.5,1672786800.0
1624,4,4.2,1700866800.0
491,80,4.2,1680994800.0
4615,90,4.0,1700694000.0
2602,84,3.8,1727737200.0
122,38,4.0,1710716400.0
1793,76,3.5,1710975600.0
2862,18,4.1,1688252400.0
3221,25,3.9,1690239600.0
2244,17,4.5,1711839600.0
3863,51,3.9,1692399600.0
141,53,4.2,1700607600.0
3156,57,4.0,1719615600.0
4512,36,3.6,1716159600.0
4406,77,3.7,1732230000.0
1185,79,3.5,1705618800.0
2407,86,3.7,1722121200.0
2928,90,4.0,1691190000.0
4418,5,4.4,1699916400.0
786,91,3.7,1675378800.0
1712,43,4.4,1700953200.0
4580,46,4.4,1700262000.0
4191,5,4.3,1683586800.0
3194,35,3.8,1724281200.0
4501,33,4.0,1714086000.0
2338,68,4.3,1728169200.0
2945,28,4.4,1733958000.0
4522,83,3.9,1712271600.0
4914,78,4.3,1688511600.0
2825,39,4.0,1729551600.0
42,15,4.1,1679958000.0
3741,88,3.8,1715814000.0
238,37,3.6,1713567600.0
3601,70,4.4,
150,59,4.0,1706310000.0
2816,76,4.0,1719356400.0
746,39,4.2,1730674800.0
4878,58,3.7,1690585200.0
2835,94,3.6,1704841200.0
1213,33,3.6,1711926000.0
4892,22,4.1,1734994800.0
2593,28,4.4,1723244400.0
1165,21,3.9,1704754800.0
4245,17,4.2,1693350000.0
4125,15,4.4,1725231600.0
1563,24,4.1,1702508400.0
3690,78,3.6,1701644400.0
1550,96,3.7,1722121200.0
2578,83,3.6,1687302000.0
1252,23,4.2,1727218800.0
1778,43,4.1,1677884400.0
109,47,3.9,1698361200.0
728,100,4.5,1696114800.0
4577,65,3.9,1702854000.0
3587,9,4.2,1717023600.0
2254,93,4.2,1724886000.0
3248,29,3.5,1732921200.0
3548,58,4.1,1726182000.0
3956,16,4.5,1728082800.0
3113,28,4.0,1688770800.0
3934,26,3.5,1698361200.0
255,67,3.9,1676070000.0
4208,44,4.3,1711753200.0
2786,90,3.6,1707865200.0
637,4,4.4,1728946800.0
3613,75,4.4,1702594800.0
1982,29,4.1,1726527600.0
1642,88,4.3,1676329200.0
3937,71,4.2,1693954800.0
3381,59,4.1,1682377200.0
1140,94,3.5,1715986800.0
4701,47,4.1,1689634800.0
1302,14,3.8,1679958000.0
4438,38,3.7,1714086000.0
418,13,4.0,1674428400.0
2001,80,4.4,1688943600.0
2019,36,3.7,1700694000.0
2468,28,4.0,1712876400.0
1058,86,4.3,1691017200.0
3452,45,4.2,1725750000.0
4311,76,3.6,1702335600.0
3548,93,3.8,1686092400.0
3497,8,3.8,1686006000.0
2962,94,3.8,1680822000.0
2087,72,4.3,1685574000.0
3601,13,4.4,1725145200.0
206,43,3.7,1678748400.0
3589,64,4.3,1701471600.0
1688,67,4.2,1722726000.0
3187,99,4.1,1723244400.0
2387,83,4.4,1685833200.0
4651,20,4.4,1721948400.0
418,95,3.9,1703890800.0
3218,11,3.6,1712530800.0
2118,7,4.2,1726614000.0
4808,88,3.6,1704495600.0
2940,26,4.1,1703890800.0
4728,80,4.4,1707865200.0
2381,30,4.3,1674946800.0
3846,6,4.2,1727391600.0
1295,97,4.4,1729119600.0
2900,6,4.3,1707001200.0
646,1,4.4,1733526000.0
3542,47,3.5,1727391600.0
1605,74,4.2,1703199600.0
54,39,4.3,1718838000.0
2623,15,4.5,1729206000.0
3168,19,3.9,1691881200.0
1694,49,3.8,1710630000.0
4641,33,4.1,1712012400.0
3032,37,3.6,1687129200.0
2003,39,4.2,1694041200.0
1088,100,4.4,1732143600.0
3207,65,4.1,1730847600.0
3713,19,4.1,1675033200.0
3998,29,4.0,1701126000.0
141,83,4.1,1673046000.0
2720,11,4.5,1705273200.0
958,90,4.3,1690498800.0
694,97,4.2,1700002800.0
925,12,4.1,1683759600.0
1127,68,3.6,1713740400.0
3669,2,3.7,1675897200.0
3697,91,4.3,1729119600.0
3016,54,3.5,1684191600.0
4179,47,4.4,1732748400.0
3081,19,3.8,1679353200.0
1986,96,3.9,1679958000.0
4366,72,3.5,1733266800.0
3750,20,3.8,1725922800.0
3052,42,3.6,1684450800.0
857,43,3.9,1681945200.0
2273,85,3.8,1701126000.0
3575,65,4.3,1715382000.0
3733,42,4.3,1727478000.0
960,37,3.7,1723935600.0
1191,59,3.6,1724972400.0
3949,52,4.3,1702249200.0
4246,32,4.3,1719615600.0
860,22,3.7,1725750000.0
2029,24,3.7,1702076400.0
747,87,4.4,1710716400.0
2667,79,4.0,1710630000.0
41,71,4.2,1725663600.0
2323,52,3.9,1682204400.0
1850,8,3.7,1703199600.0
3138,19,4.5,1689289200.0
2780,2,4.5,1684278000.0
201,85,4.1,1719615600.0
3842,52,3.5,1728687600.0
1313,96,4.5,1733353200.0
1824,7,4.2,1680217200.0
2951,14,4.1,1692140400.0
1642,62,4.4,1690930800.0
1853,69,3.9,1723417200.0
3694,45,3.8,1734390000.0
1575,65,3.8,1683932400.0
3023,58,3.7,1675810800.0
2043,73,4.3,1673218800.0
1400,54,3.8,1708038000.0
2719,3,4.3,1715209200.0
1645,6,3.6,1721343600.0
3886,63,3.6,1673737200.0
716,2,4.1,1689202800.0
1420,66,4.4,1678316400.0
46,25,4.1,1714431600.0
1257,92,4.3,1705446000.0
3566,90,4.3,1730415600.0
4701,82,3.8,1679007600.0
2022,90,3.5,1685142000.0
871,1,3.7,1696892400.0
4690,55,4.1,1727823600.0
883,50,4.2,1721430000.0
1750,15,3.7,1717455600.0
609,23,4.4,1714431600.0
4320,15,4.1,1732057200.0
500,17,3.8,1710198000.0
808,18,3.6,1732575600.0
3430,89,3.6,1694646000.0
2561,71,3.9,1702249200.0
4189,24,3.7,1734130800.0
4401,39,3.7,1690066800.0
1881,26,3.5,1690498800.0
3821,48,3.7,1713654000.0
2275,49,3.8,1673823600.0
2901,46,4.1,1683846000.0
938,21,3.8,1691276400.0
2730,98,4.1,1707346800.0
552,8,4.2,1727823600.0
973,36,3.5,1716332400.0
3499,76,4.2,1703545200.0
3664,74,3.6,1728687600.0
1538,26,3.6,1735426800.0
3041,91,4.3,1707433200.0
1458,5,4.0,1722985200.0
4300,50,3.9,1701903600.0
704,38,3.7,1708038000.0
3060,90,4.0,1716159600.0
3629,45,3.8,1722207600.0
998,81,4.2,1731798000.0
3586,12,4.5,1679526000.0
2906,53,3.9,1710370800.0
1468,59,4.1,1730502000.0
2401,7,4.2,1697756400.0
4582,58,3.6,1672527600.0
2205,79,3.7,1706310000.0
2236,14,3.6,1695337200.0
2378,79,3.8,1693782000.0
3117,11,3.9,1700521200.0
4620,80,3.6,1675033200.0
464,92,4.2,1685228400.0
4414,28,4.1,1703372400.0
3343,23,3.5,1719874800.0
1899,47,3.9,1677279600.0
2443,29,4.2,1703113200.0
434,8,3.8,1678489200.0
3186,41,4.0,1682982000.0
1240,6,3.9,1685487600.0
1860,20,3.5,1699916400.0
3144,50,4.2,1684796400.0
3284,32,3.6,1704841200.0
3228,74,4.4,1714172400.0
580,54,3.6,1721862000.0
1067,11,3.8,1713740400.0
2305,92,4.0,1687388400.0
3324,16,4.4,1709420400.0
886,71,4.1,1693609200.0
2502,58,3.6,1680735600.0
1597,58,4.4,1720479600.0
3393,60,4.3,1724281200.0
2926,77,4.0,1710198000.0
1377,52,3.9,1683327600.0
3921,78,4.1,1679785200.0
566,63,4.1,1691794800.0
4431,65,4.0,1731798000.0
1496,85,4.1,1686956400.0
3350,28,4.0,1706137200.0
4988,22,4.0,1682550000.0
4307,59,3.7,1698879600.0
1418,83,3.8,1700694000.0
3490,39,4.0,1723071600.0
2087,8,3.9,1691881200.0
368,44,4.0,1707001200.0
2535,30,4.0,1689462000.0
1702,37,4.2,1697670000.0
3295,36,3.8,1687042800.0
1399,29,3.6,1728082800.0
1542,1,4.4,1672614000.0
49,82,3.8,1726873200.0
3405,79,3.7,1698793200.0
4978,46,3.7,1676847600.0
1925,97,3.9,1691362800.0
1381,1,3.7,
628,29,3.9,1692140400.0
4713,70,3.7,1696806000.0
1525,38,4.0,1672614000.0
4608,78,3.9,1692313200.0
3048,19,3.9,1717542000.0
4724,91,4.0,1703718000.0
349,5,3.5,1725577200.0
801,94,4.1,1702162800.0
3837,77,3.8,1704668400.0
308,25,3.6,1679785200.0
671,15,4.2,1719874800.0
4000,72,4.2,1693177200.0
4210,43,3.8,1716332400.0
3370,84,4.0,1706050800.0
3940,41,4.4,1728860400.0
3181,26,3.8,1724194800.0
2227,37,3.8,1677106800.0
3921,52,3.9,1682809200.0
401,49,3.6,1717887600.0
2557,97,3.6,1685574000.0
299,92,3.7,1733094000.0
3545,58,3.7,1699225200.0
1125,75,4.2,1706137200.0
781,19,3.6,1717023600.0
1109,39,4.2,1681081200.0
2339,95,3.5,1708902000.0
3019,31,3.8,1688511600.0
3218,50,4.0,1681858800.0
3465,58,4.0,1674946800.0
2515,25,4.0,
2165,37,3.7,1711926000.0
2982,34,3.6,1686265200.0
4205,2,4.5,1721948400.0
4048,3,4.3,1717714800.0
2088,46,3.7,1703977200.0
4335,59,3.5,1731106800.0
2150,71,4.2,1689202800.0
4937,67,4.3,1679094000.0
53,94,4.5,1699311600.0
2201,81,4.4,1724626800.0
1833,68,3.8,1720047600.0
580,67,3.6,1734044400.0
4645,54,4.5,1691190000.0
3732,13,4.2,
3849,94,3.8,1692745200.0
1560,39,3.7,1683500400.0
4139,23,4.5,1704582000.0
841,36,4.4,1733439600.0
2052,4,4.3,1724367600.0
2148,83,4.0,1685746800.0
1168,2,4.2,1687474800.0
4311,58,3.8,1726959600.0
