title,userId,rating
Asset Success Premium,546,3.5
Asset Success Premium,2566,3.9
Asset Success Premium,352,3.7
Asset Success Premium,3917,4.1
Asset Success Premium,4226,3.6
Asset Success Premium,1854,3.6
Asset Success Premium,3311,4.2
Asset Success Premium,3248,4.1
Asset Success Premium,4227,4.0
Asset Success Premium,4423,3.6
Asset Success Premium,4750,4.2
Asset Success Premium,4047,3.6
Asset Success Premium,1228,3.8
Asset Success Premium,1867,3.7
Asset Success Premium,3114,4.1
Asset Success Premium,458,3.8
Asset Success Premium,3070,4.3
Asset Success Premium,1951,3.9
Asset Success Premium,4079,4.3
Asset Success Premium,1533,4.0
Asset Success Premium,4836,4.4
Asset Success Premium,2427,3.7
Asset Success Premium,3677,4.3
Asset Success Premium,2249,3.9
Asset Success Premium,750,4.5
Asset Success Premium,581,4.1
Asset Success Premium,4228,4.5
Asset Success Premium,1997,4.2
Asset Success Premium,2414,3.6
Asset Success Premium,1086,3.8
Asset Success Premium,2890,4.4
Asset Success Premium,4066,3.8
Asset Success Premium,4473,3.8
Asset Success Premium,1237,3.9
Asset Success Premium,3119,4.3
Asset Success Premium,3806,4.2
Asset Success Premium,263,4.0
Asset Success Premium,4373,4.4
Asset Success Premium,872,3.6
Asset Success Premium,2240,4.1
Asset Success Premium,494,4.4
Asset Success Premium,3502,3.8
Asset Success Premium,1038,4.5
Asset Success Premium,777,3.9
Asset Success Premium,1810,4.0
Asset Success Premium,577,4.2
Asset Success Premium,451,3.6
Asset Success Premium,2864,4.4
Asset Success Premium,1742,4.5
Asset Success Premium,4229,3.6
Asset Success Premium,2393,4.4
Asset Success Premium,1529,4.4
Asset Success Premium,1893,4.3
Asset Success Premium,1531,4.3
Asset Success Premium,3039,4.4
Asset Success Premium,329,4.3
Asset Success Premium,2611,4.3
Asset Success Premium,374,4.4
Asset Success Premium,254,4.3
Asset Success Premium,4458,4.4
Asset Success Premium,2608,4.3
Asset Success Premium,2197,3.7
Asset Success Premium,3127,4.1
Asset Success Premium,843,4.3
Asset Success Premium,3569,3.5
Asset Success Premium,1502,3.7
Asset Success Premium,18,4.2
Asset Success Premium,1097,4.2
Asset Success Premium,995,4.4
Asset Success Premium,1477,3.6
Asset Success Premium,3769,3.8
Asset Success Premium,568,4.1
Asset Success Premium,4948,4.3
Asset Success Premium,223,3.9
Asset Success Premium,4049,4.1
Asset Success Premium,1880,4.1
Asset Success Premium,2374,4.1
Asset Success Premium,2633,4.2
Asset Success Premium,4310,3.6
Asset Success Premium,4470,3.8
Asset Success Premium,202,4.1
Asset Success Premium,4076,4.4
Asset Success Premium,1039,3.7
Asset Success Premium,548,4.3
Asset Success Premium,3705,3.9
Asset Success Premium,4499,4.1
Asset Success Premium,787,4.1
Asset Success Premium,3256,4.3
Asset Success Premium,2884,4.2
Asset Success Premium,840,4.0
Asset Success Premium,3479,4.4
Asset Success Premium,1263,3.7
Asset Success Premium,1980,3.6
Asset Success Premium,3983,4.4
Asset Success Premium,3762,4.1
Asset Success Premium,2697,4.0
Asset Success Premium,3089,3.6
Asset Success Premium,4857,4.4
Asset Success Premium,2824,4.1
Asset Success Premium,2560,3.9
Asset Success Premium,706,4.0
Asset Success Premium,3087,3.6
Asset Success Premium,2189,4.0
Asset Success Premium,2844,3.7
Asset Success Premium,292,4.2
Asset Success Premium,1064,3.7
Asset Success Premium,1868,4.2
Asset Success Premium,4146,4.0
Asset Success Premium,4684,4.5
Asset Success Premium,4475,3.7
Asset Success Premium,3140,4.5
Asset Success Premium,4675,3.6
Asset Success Premium,3068,3.8
Asset Success Premium,2809,3.9
Asset Success Premium,334,3.9
Asset Success Premium,1185,3.8
Asset Success Premium,189,4.3
Asset Success Premium,1972,4.5
Asset Success Premium,106,3.7
Asset Success Premium,2749,3.8
Asset Success Premium,1223,4.3
Asset Success Premium,3665,4.1
Asset Success Premium,929,4.0
Asset Success Premium,3136,4.4
Asset Success Premium,493,4.0
Asset Success Premium,3521,3.8
Asset Success Premium,3733,3.9
Asset Success Premium,4785,4.4
Asset Success Premium,639,4.3
Asset Success Premium,1158,4.3
Asset Success Premium,4037,3.6
Asset Success Premium,1613,3.8
Asset Success Premium,2602,4.0
Asset Success Premium,720,4.1
Asset Success Premium,4683,4.2
Asset Success Premium,4366,4.3
Asset Success Premium,1013,4.2
Asset Success Premium,1977,3.8
Asset Success Premium,1916,3.6
Asset Success Premium,3548,3.8
Asset Success Premium,916,4.3
Asset Success Premium,1105,3.8
Asset Success Premium,2330,4.4
Asset Success Premium,3964,4.3
Asset Success Premium,2307,4.2
Asset Success Premium,417,4.3
Asset Success Premium,3522,3.8
Asset Success Premium,2311,4.0
Asset Success Premium,4190,3.9
Asset Success Premium,1826,3.9
Asset Success Premium,3053,3.6
Asset Success Premium,4590,3.6
Asset Success Premium,1969,3.7
Asset Success Premium,2880,3.8
Asset Success Premium,2000,3.7
Asset Success Premium,1347,4.1
Asset Success Premium,1327,4.2
Asset Success Premium,4214,3.7
Asset Success Premium,3022,3.8
Asset Success Premium,1194,4.3
Asset Success Premium,4942,4.4
Asset Success Premium,3544,4.3
Asset Success Premium,1523,3.6
Asset Success Premium,2484,3.9
Asset Success Premium,1059,3.6
Asset Success Premium,4122,3.6
Asset Success Premium,2086,3.7
Asset Success Premium,2123,3.6
Asset Success Premium,1564,4.4
Asset Success Premium,4947,3.8
Asset Success Premium,3976,3.6
Asset Success Premium,2011,4.0
Asset Success Premium,4180,3.5
Asset Success Premium,4589,3.8
Asset Success Premium,2556,4.1
Asset Success Premium,4359,4.4
Asset Success Premium,4442,4.3
Asset Success Premium,4708,4.1
Asset Success Premium,3878,3.7
Asset Success Premium,134,4.0
Asset Success Premium,3734,4.2
Asset Success Premium,4344,3.8
Asset Success Premium,800,3.7
Asset Success Premium,730,4.5
Asset Success Premium,3572,4.4
Asset Success Premium,642,4.0
Asset Success Premium,1775,4.2
Asset Success Premium,3587,4.1
Asset Success Premium,3744,3.7
Asset Success Premium,360,4.1
Asset Success Premium,3133,3.7
Asset Success Premium,3727,3.7
Asset Success Premium,414,4.5
Asset Success Premium,2261,4.1
Asset Success Premium,580,3.9
Asset Success Premium,2266,3.5
Asset Success Premium,3678,4.4
Asset Success Premium,382,4.0
Asset Success Premium,3706,4.1
Asset Success Premium,559,4.4
Asset Success Premium,4726,3.7
Asset Success Premium,2871,3.8
Asset Success Premium,4006,4.0
Asset Success Premium,926,4.4
Asset Success Premium,1109,4.1
Asset Success Premium,1204,4.3
Asset Success Premium,1656,3.9
Asset Success Premium,1400,3.9
Asset Success Premium,4738,4.2
Asset Success Premium,1224,4.3
Asset Success Premium,4283,4.1
Asset Success Premium,2146,3.9
Asset Success Premium,3821,4.5
Asset Success Premium,2683,4.2
Asset Success Premium,4963,4.0
Asset Success Premium,3812,4.0
Asset Success Premium,2501,4.3
Asset Success Premium,449,4.5
Asset Success Premium,4508,4.4
Asset Success Premium,4920,4.4
Asset Success Premium,1112,4.5
Asset Success Premium,1116,4.2
Asset Success Premium,45,3.9
Asset Success Premium,3141,3.8
Asset Success Premium,4286,4.3
Asset Success Premium,2298,4.2
Asset Success Premium,1100,3.6
Asset Success Premium,2196,4.2
Asset Success Premium,3195,3.8
Asset Success Premium,4578,4.5
Asset Success Premium,467,3.5
Asset Success Premium,1261,3.8
Asset Success Premium,3476,4.3
Asset Success Premium,2843,4.2
Asset Success Premium,739,3.9
Asset Success Premium,1571,3.7
Asset Success Premium,4852,3.8
Asset Success Premium,4842,4.5
Asset Success Premium,1986,3.5
Asset Success Premium,3351,4.0
Asset Success Premium,2546,4.3
Asset Success Premium,3594,4.1
Asset Success Premium,4939,3.7
Asset Success Premium,1953,4.3
Asset Success Premium,237,4.3
Asset Success Premium,2636,3.9
Asset Success Premium,108,3.5
Asset Success Premium,2918,4.2
Asset Success Premium,1398,3.6
Asset Success Premium,2626,4.2
Asset Success Premium,645,3.7
Asset Success Premium,4941,4.4
Asset Success Premium,1192,4.1
Asset Success Premium,1554,4.5
Asset Success Premium,4461,3.7
Asset Success Premium,2654,3.6
Asset Success Premium,2368,3.5
Asset Success Premium,2363,4.4
Asset Success Premium,1331,3.7
Asset Success Premium,1870,4.4
Asset Success Premium,3557,4.0
Asset Success Premium,2509,3.5
Asset Success Premium,42,3.6
Asset Success Premium,4602,3.6
Asset Success Premium,2621,3.6
Asset Success Premium,478,4.3
Asset Success Premium,3922,3.8
Asset Success Premium,900,4.1
Asset Success Premium,691,4.2
Asset Success Premium,4097,4.3
Asset Success Premium,1807,4.3
Asset Success Premium,466,3.9
Asset Success Premium,3729,3.9
Asset Success Premium,3658,3.9
Asset Success Premium,4993,4.2
Asset Success Premium,2395,3.8
Asset Success Premium,1890,3.8
Asset Success Premium,2493,3.7
Asset Success Premium,4868,4.1
Asset Success Premium,4546,3.6
Asset Success Premium,3342,4.2
Asset Success Premium,3172,4.3
Asset Success Premium,3501,3.9
Asset Success Premium,3347,4.3
Asset Success Premium,432,3.8
Asset Success Premium,1181,3.6
Asset Success Premium,3214,4.5
Asset Success Premium,3451,4.2
Asset Success Premium,4367,3.7
Asset Success Premium,3152,3.9
Asset Success Premium,950,3.7
Asset Success Premium,1352,4.5
Asset Success Premium,4326,4.2
Asset Success Premium,4106,3.7
Asset Success Premium,30,3.9
Asset Success Premium,3298,3.9
Asset Success Premium,3190,3.7
Asset Success Premium,2014,3.9
Asset Success Premium,1515,4.3
Asset Success Premium,4352,3.8
Asset Success Premium,1818,4.0
Asset Success Premium,281,4.2
Asset Success Premium,4034,4.3
Asset Success Premium,833,4.3
Asset Success Premium,241,3.9
Asset Success Premium,3399,3.5
Asset Success Premium,3971,3.7
Asset Success Premium,2029,4.4
Asset Success Premium,874,4.3
Asset Success Premium,3702,4.2
Asset Success Premium,1588,3.8
Asset Success Premium,2492,4.0
Asset Success Premium,3834,3.5
Asset Success Premium,863,3.5
Asset Success Premium,2098,4.0
Asset Success Premium,339,3.6
Asset Success Premium,144,4.4
Asset Success Premium,4235,4.4
Asset Success Premium,3236,4.5
Asset Success Premium,979,3.9
Asset Success Premium,1198,3.7
Asset Success Premium,4160,3.8
Asset Success Premium,715,4.2
Asset Success Premium,1805,3.8
Asset Success Premium,1206,3.7
Asset Success Premium,4612,4.5
Asset Success Premium,1275,4.4
Asset Success Premium,632,4.3
Asset Success Premium,2622,4.1
Asset Success Premium,1605,3.8
Asset Success Premium,1468,3.7
Asset Success Premium,3319,3.9
Asset Success Premium,1649,4.0
Asset Success Premium,3132,4.2
Asset Success Premium,3784,3.7
Asset Success Premium,1993,3.5
Asset Success Premium,1466,3.8
Asset Success Premium,1435,4.1
Asset Success Premium,1611,4.5
Asset Success Premium,2790,4.1
Asset Success Premium,4688,4.5
Asset Success Premium,3768,4.5
Asset Success Premium,3520,3.7
Asset Success Premium,671,4.1
Asset Success Premium,2923,3.8
Asset Success Premium,4454,4.1
Asset Success Premium,680,3.9
Asset Success Premium,1553,3.7
Asset Success Premium,2919,4.4
Asset Success Premium,1423,4.3
Asset Success Premium,3655,3.7
Asset Success Premium,2926,4.5
Asset Success Premium,2536,3.7
Asset Success Premium,2299,3.7
Asset Success Premium,1797,4.0
Asset Success Premium,4520,4.3
Asset Success Premium,3782,3.8
Asset Success Premium,2729,3.9
Asset Success Premium,1599,4.1
Asset Success Premium,4710,4.1
Asset Success Premium,332,3.9
Asset Success Premium,2465,4.2
Asset Success Premium,74,3.9
Asset Success Premium,4679,3.8
Asset Success Premium,1357,3.6
Asset Success Premium,4803,4.1
Asset Success Premium,2114,4.4
Asset Success Premium,3606,4.3
Asset Success Premium,3380,4.0
Asset Success Premium,3179,4.1
Asset Success Premium,3543,4.5
Asset Success Premium,1636,4.4
Asset Success Premium,1415,4.2
Asset Success Premium,3282,4.2
Asset Success Premium,925,4.2
Asset Success Premium,312,3.7
Asset Success Premium,3443,4.1
Asset Success Premium,1154,4.4
Asset Success Premium,1904,4.1
Asset Success Premium,3294,4.0
Asset Success Premium,564,4.1
Asset Success Premium,3573,4.3
Asset Success Premium,4729,3.6
Asset Success Premium,1838,3.7
Asset Success Premium,1642,3.8
Asset Success Premium,3117,4.3
Asset Success Premium,4491,3.8
Dollar Solutions Advanced,3528,3.8
Dollar Solutions Advanced,4482,3.9
Dollar Solutions Advanced,4059,4.2
Dollar Solutions Advanced,2163,3.5
Dollar Solutions Advanced,2013,3.7
Dollar Solutions Advanced,1290,3.8
Dollar Solutions Advanced,4928,4.3
Dollar Solutions Advanced,1622,3.9
Dollar Solutions Advanced,3502,4.1
Dollar Solutions Advanced,1576,3.8
Dollar Solutions Advanced,3860,4.4
Dollar Solutions Advanced,3554,3.7
Dollar Solutions Advanced,2577,3.5
Dollar Solutions Advanced,960,4.4
Dollar Solutions Advanced,1219,3.5
Dollar Solutions Advanced,3994,4.2
Dollar Solutions Advanced,1785,4.4
Dollar Solutions Advanced,1617,4.4
Dollar Solutions Advanced,9,4.4
Dollar Solutions Advanced,2570,3.8
Dollar Solutions Advanced,117,3.6
Dollar Solutions Advanced,3417,4.4
Dollar Solutions Advanced,3358,4.0
Dollar Solutions Advanced,2292,4.2
Dollar Solutions Advanced,4357,4.1
Dollar Solutions Advanced,2454,4.2
Dollar Solutions Advanced,2229,3.7
Dollar Solutions Advanced,151,3.5
Dollar Solutions Advanced,1074,3.7
Dollar Solutions Advanced,105,4.0
Dollar Solutions Advanced,4414,4.0
Dollar Solutions Advanced,3297,4.3
Dollar Solutions Advanced,4992,4.4
Dollar Solutions Advanced,3329,3.9
Dollar Solutions Advanced,3234,4.4
Dollar Solutions Advanced,2699,4.1
Dollar Solutions Advanced,3123,3.9
Dollar Solutions Advanced,1902,4.4
Dollar Solutions Advanced,684,3.9
Dollar Solutions Advanced,625,3.9
Dollar Solutions Advanced,2436,4.2
Dollar Solutions Advanced,1629,3.6
Dollar Solutions Advanced,4656,4.1
Dollar Solutions Advanced,2843,3.6
Dollar Solutions Advanced,323,3.5
Dollar Solutions Advanced,2656,4.5
Dollar Solutions Advanced,642,3.8
Dollar Solutions Advanced,3754,3.7
Dollar Solutions Advanced,4148,4.4
Dollar Solutions Advanced,3756,4.4
Dollar Solutions Advanced,2413,3.8
Dollar Solutions Advanced,3148,3.9
Dollar Solutions Advanced,270,4.4
Dollar Solutions Advanced,2942,4.4
Dollar Solutions Advanced,79,4.3
Dollar Solutions Advanced,739,3.7
Dollar Solutions Advanced,4836,4.2
Dollar Solutions Advanced,3341,4.0
Dollar Solutions Advanced,4832,3.5
Dollar Solutions Advanced,4947,4.4
Dollar Solutions Advanced,4786,4.3
Dollar Solutions Advanced,2002,4.4
Dollar Solutions Advanced,1330,3.8
Dollar Solutions Advanced,832,4.2
Dollar Solutions Advanced,39,3.8
Dollar Solutions Advanced,1801,3.9
Dollar Solutions Advanced,4434,3.8
Dollar Solutions Advanced,1476,4.5
Dollar Solutions Advanced,2235,3.8
Dollar Solutions Advanced,2178,3.6
Dollar Solutions Advanced,1758,4.2
Dollar Solutions Advanced,4078,3.9
Dollar Solutions Advanced,3128,4.4
Dollar Solutions Advanced,107,4.4
Dollar Solutions Advanced,3636,4.5
Dollar Solutions Advanced,3504,3.9
Dollar Solutions Advanced,1999,4.1
Dollar Solutions Advanced,1990,3.8
Dollar Solutions Advanced,1640,3.7
Dollar Solutions Advanced,2118,4.0
Dollar Solutions Advanced,3380,4.2
Dollar Solutions Advanced,2219,3.5
Dollar Solutions Advanced,3744,3.5
Dollar Solutions Advanced,2028,3.9
Dollar Solutions Advanced,1506,4.4
Dollar Solutions Advanced,3141,4.2
Dollar Solutions Advanced,4224,4.5
Dollar Solutions Advanced,937,4.2
Dollar Solutions Advanced,2186,3.7
Dollar Solutions Advanced,3010,3.8
Dollar Solutions Advanced,2129,4.0
Dollar Solutions Advanced,3169,3.5
Dollar Solutions Advanced,2147,3.9
Dollar Solutions Advanced,4501,4.2
Dollar Solutions Advanced,1263,4.5
Dollar Solutions Advanced,4852,3.7
Dollar Solutions Advanced,781,3.6
Dollar Solutions Advanced,1649,4.0
Dollar Solutions Advanced,4231,3.6
Dollar Solutions Advanced,4367,4.0
Dollar Solutions Advanced,2322,3.5
Dollar Solutions Advanced,1367,3.6
Dollar Solutions Advanced,3005,3.8
Dollar Solutions Advanced,4880,3.6
Dollar Solutions Advanced,1406,3.6
Dollar Solutions Advanced,2879,4.3
Dollar Solutions Advanced,2230,3.7
Dollar Solutions Advanced,4535,3.7
Dollar Solutions Advanced,428,3.9
Dollar Solutions Advanced,3656,4.1
Dollar Solutions Advanced,2416,3.7
Dollar Solutions Advanced,3396,4.1
Dollar Solutions Advanced,2966,4.1
Dollar Solutions Advanced,2414,4.4
Dollar Solutions Advanced,58,3.8
Dollar Solutions Advanced,2550,4.3
Dollar Solutions Advanced,1699,3.9
Dollar Solutions Advanced,3276,3.6
Dollar Solutions Advanced,2234,4.3
Dollar Solutions Advanced,286,4.5
Dollar Solutions Advanced,3530,4.1
Dollar Solutions Advanced,3465,3.8
Dollar Solutions Advanced,3263,4.0
Dollar Solutions Advanced,1987,4.3
Dollar Solutions Advanced,4484,3.8
Dollar Solutions Advanced,2407,3.7
Dollar Solutions Advanced,1058,4.3
Dollar Solutions Advanced,2825,4.0
Dollar Solutions Advanced,3098,3.7
Dollar Solutions Advanced,1039,3.6
Dollar Solutions Advanced,4760,4.3
Dollar Solutions Advanced,3897,4.0
Dollar Solutions Advanced,448,3.9
Dollar Solutions Advanced,339,3.7
Dollar Solutions Advanced,466,4.1
Dollar Solutions Advanced,150,3.7
Dollar Solutions Advanced,1112,4.1
Dollar Solutions Advanced,85,4.2
Dollar Solutions Advanced,370,3.8
Dollar Solutions Advanced,1565,3.6
Dollar Solutions Advanced,3012,3.8
Dollar Solutions Advanced,1585,3.5
Dollar Solutions Advanced,3132,3.7
Dollar Solutions Advanced,598,4.0
Dollar Solutions Advanced,3323,4.4
Dollar Solutions Advanced,931,4.3
Dollar Solutions Advanced,3290,4.1
Dollar Solutions Advanced,3605,3.7
Dollar Solutions Advanced,73,3.5
Dollar Solutions Advanced,3131,3.7
Dollar Solutions Advanced,4310,3.7
Dollar Solutions Advanced,1995,4.1
Dollar Solutions Advanced,4906,4.1
Dollar Solutions Advanced,2673,3.8
Dollar Solutions Advanced,772,4.3
Dollar Solutions Advanced,4032,3.9
Dollar Solutions Advanced,4307,3.5
Dollar Solutions Advanced,1122,4.5
Dollar Solutions Advanced,1433,4.2
Dollar Solutions Advanced,3700,3.8
Dollar Solutions Advanced,4029,4.1
Dollar Solutions Advanced,1283,3.7
Dollar Solutions Advanced,2094,4.4
Dollar Solutions Advanced,3394,4.0
Dollar Solutions Advanced,3482,3.9
Dollar Solutions Advanced,258,4.3
Dollar Solutions Advanced,1028,3.9
Dollar Solutions Advanced,384,4.2
Dollar Solutions Advanced,532,4.0
Dollar Solutions Advanced,2324,4.3
Dollar Solutions Advanced,1140,3.6
Dollar Solutions Advanced,2349,3.9
Dollar Solutions Advanced,2018,3.7
Dollar Solutions Advanced,559,3.7
Dollar Solutions Advanced,4155,4.3
Dollar Solutions Advanced,515,3.6
Dollar Solutions Advanced,1120,3.5
Dollar Solutions Advanced,1516,4.5
Dollar Solutions Advanced,3854,4.2
Dollar Solutions Advanced,1781,4.2
Dollar Solutions Advanced,562,4.2
Dollar Solutions Advanced,2746,4.5
Dollar Solutions Advanced,1733,4.5
Dollar Solutions Advanced,2269,4.4
Dollar Solutions Advanced,2034,4.0
Dollar Solutions Advanced,4386,3.5
Dollar Solutions Advanced,437,4.2
Dollar Solutions Advanced,1056,4.5
Dollar Solutions Advanced,1194,4.0
Dollar Solutions Advanced,359,3.8
Dollar Solutions Advanced,3427,3.8
Dollar Solutions Advanced,1944,4.5
Dollar Solutions Advanced,634,3.6
Dollar Solutions Advanced,3305,3.8
Dollar Solutions Advanced,3977,3.8
Dollar Solutions Advanced,455,3.9
Dollar Solutions Advanced,3896,4.3
Dollar Solutions Advanced,3385,4.2
Dollar Solutions Advanced,4959,4.3
Dollar Solutions Advanced,752,3.6
Dollar Solutions Advanced,3803,4.0
Dollar Solutions Advanced,1383,3.8
Dollar Solutions Advanced,1691,3.8
Dollar Solutions Advanced,2784,4.3
Dollar Solutions Advanced,4156,4.4
Dollar Solutions Advanced,2561,4.5
Dollar Solutions Advanced,2877,4.3
Dollar Solutions Advanced,4292,3.7
Dollar Solutions Advanced,2941,3.8
Dollar Solutions Advanced,2000,4.0
Dollar Solutions Advanced,84,4.1
Dollar Solutions Advanced,631,3.5
Dollar Solutions Advanced,4250,4.4
Dollar Solutions Advanced,4925,3.6
Dollar Solutions Advanced,4772,3.7
Dollar Solutions Advanced,2165,3.7
Dollar Solutions Advanced,3325,4.4
Dollar Solutions Advanced,2511,4.0
Dollar Solutions Advanced,4866,4.4
Dollar Solutions Advanced,4055,4.5
Dollar Solutions Advanced,4779,4.4
Dollar Solutions Advanced,2450,3.9
Dollar Solutions Advanced,4817,4.2
Dollar Solutions Advanced,628,3.6
Dollar Solutions Advanced,4457,4.0
Dollar Solutions Advanced,120,4.1
Dollar Solutions Advanced,401,4.0
Dollar Solutions Advanced,4118,3.8
Dollar Solutions Advanced,3760,4.2
Dollar Solutions Advanced,2074,4.2
Dollar Solutions Advanced,60,4.5
Dollar Solutions Advanced,2403,3.7
Dollar Solutions Advanced,884,4.3
Dollar Solutions Advanced,4112,4.1
Dollar Solutions Advanced,4549,4.0
Dollar Solutions Advanced,2538,4.2
Dollar Solutions Advanced,2497,4.0
Dollar Solutions Advanced,1985,3.6
Dollar Solutions Advanced,2320,4.4
Dollar Solutions Advanced,2954,3.7
Dollar Solutions Advanced,3551,4.5
Dollar Solutions Advanced,1941,4.5
Dollar Solutions Advanced,3942,4.3
Dollar Solutions Advanced,1052,3.8
Dollar Solutions Advanced,611,3.9
Dollar Solutions Advanced,2071,4.0
Dollar Solutions Advanced,3889,4.3
Dollar Solutions Advanced,1171,4.4
Dollar Solutions Advanced,3070,4.1
Dollar Solutions Advanced,157,4.4
Dollar Solutions Advanced,1732,4.0
Dollar Solutions Advanced,4610,4.4
Dollar Solutions Advanced,3743,4.0
Dollar Solutions Advanced,2709,4.3
Dollar Solutions Advanced,4094,4.2
Dollar Solutions Advanced,4821,3.6
Dollar Solutions Advanced,3689,4.1
Dollar Solutions Advanced,4076,4.4
Dollar Solutions Advanced,287,4.2
Dollar Solutions Advanced,3592,3.7
Dollar Solutions Advanced,3984,3.6
Dollar Solutions Advanced,4406,3.6
Dollar Solutions Advanced,4514,4.2
Dollar Solutions Advanced,1173,4.1
Dollar Solutions Advanced,1325,3.6
Dollar Solutions Advanced,1235,3.8
Dollar Solutions Advanced,859,3.6
Dollar Solutions Advanced,3466,3.9
Dollar Solutions Advanced,2929,3.6
Dollar Solutions Advanced,1630,3.8
Dollar Solutions Advanced,4408,3.7
Dollar Solutions Advanced,1349,4.0
Dollar Solutions Advanced,4548,4.2
Dollar Solutions Advanced,2495,3.8
Dollar Solutions Advanced,4810,4.3
Dollar Solutions Advanced,312,4.3
Dollar Solutions Advanced,3773,4.1
Dollar Solutions Advanced,2470,4.4
Dollar Solutions Advanced,4190,3.7
Dollar Solutions Advanced,2544,4.0
Dollar Solutions Advanced,3318,3.9
Dollar Solutions Advanced,2146,4.1
Dollar Solutions Advanced,4214,4.2
Dollar Solutions Advanced,1292,3.5
Dollar Solutions Advanced,1282,3.9
Dollar Solutions Advanced,2006,4.4
Dollar Solutions Advanced,4195,3.5
Dollar Solutions Advanced,3447,3.9
Dollar Solutions Advanced,3864,3.8
Dollar Solutions Advanced,389,3.8
Dollar Solutions Advanced,2851,4.4
Dollar Solutions Advanced,4278,4.0
Dollar Solutions Advanced,4576,4.5
Dollar Solutions Advanced,2556,3.9
Dollar Solutions Advanced,4212,4.1
Dollar Solutions Advanced,4127,4.4
Dollar Solutions Advanced,3081,4.1
Dollar Solutions Advanced,2797,4.4
Dollar Solutions Advanced,1361,3.6
Dollar Solutions Advanced,2249,4.3
Dollar Solutions Advanced,4458,3.9
Dollar Solutions Advanced,3856,3.7
Dollar Solutions Advanced,1581,4.4
Dollar Solutions Advanced,1604,3.6
Dollar Solutions Advanced,575,4.3
Dollar Solutions Advanced,4209,3.7
Dollar Solutions Advanced,2007,4.1
Dollar Solutions Advanced,2314,4.2
Dollar Solutions Advanced,3660,3.9
Dollar Solutions Advanced,4387,4.2
Dollar Solutions Advanced,3526,4.0
Dollar Solutions Advanced,903,4.3
Dollar Solutions Advanced,4383,4.3
Dollar Solutions Advanced,1105,3.8
Dollar Solutions Advanced,4818,4.1
Dollar Solutions Advanced,4113,4.0
Dollar Solutions Advanced,990,3.9
Dollar Solutions Advanced,1337,4.4
Dollar Solutions Advanced,340,4.1
Dollar Solutions Advanced,3428,3.8
Dollar Solutions Advanced,3930,4.2
Dollar Solutions Advanced,4659,3.9
Dollar Solutions Advanced,4091,4.0
Dollar Solutions Advanced,156,4.4
Dollar Solutions Advanced,1358,4.5
Dollar Solutions Advanced,556,4.2
Dollar Solutions Advanced,8,3.9
Dollar Solutions Advanced,4932,4.0
Dollar Solutions Advanced,4136,4.1
Dollar Solutions Advanced,2231,3.8
Dollar Solutions Advanced,1619,4.3
Dollar Solutions Advanced,4255,4.0
Dollar Solutions Advanced,3155,4.3
Dollar Solutions Advanced,364,4.1
Dollar Solutions Advanced,4114,3.7
Dollar Solutions Advanced,4826,4.0
Dollar Solutions Advanced,3331,4.2
Dollar Solutions Advanced,536,3.5
Dollar Solutions Advanced,2193,4.3
Dollar Solutions Advanced,3301,3.9
Dollar Solutions Advanced,1508,4.0
Dollar Solutions Advanced,4976,3.7
Dollar Solutions Advanced,273,4.3
Dollar Solutions Advanced,4339,4.1
Dollar Solutions Advanced,209,3.6
Dollar Solutions Advanced,3569,4.4
Dollar Solutions Advanced,4020,3.5
Dollar Solutions Advanced,1186,4.1
Dollar Solutions Advanced,3073,4.3
Dollar Solutions Advanced,2433,3.9
Dollar Solutions Advanced,582,4.5
Dollar Solutions Advanced,2290,3.9
Dollar Solutions Advanced,1128,4.3
Dollar Solutions Advanced,1531,4.0
Dollar Solutions Advanced,24,4.1
Dollar Solutions Advanced,2808,4.0
Dollar Solutions Advanced,4607,3.6
Dollar Solutions Advanced,1819,4.4
Dollar Solutions Advanced,2965,3.5
Dollar Solutions Advanced,4916,4.0
Dollar Solutions Advanced,1218,4.3
Dollar Solutions Advanced,2935,3.8
Dollar Solutions Advanced,1776,4.2
Dollar Solutions Advanced,4815,4.4
Dollar Solutions Advanced,4168,3.7
Dollar Solutions Advanced,887,4.1
Dollar Solutions Advanced,2842,3.7
Dollar Solutions Advanced,857,3.6
Dollar Solutions Advanced,2533,3.5
Dollar Solutions Advanced,1013,4.2
Dollar Solutions Advanced,190,4.1
Dollar Solutions Advanced,4123,3.7
Dollar Solutions Advanced,664,3.5
Dollar Solutions Advanced,2341,3.7
Dollar Solutions Advanced,1255,4.2
Dollar Solutions Advanced,1708,3.7
Dollar Solutions Advanced,1390,4.4
Dollar Solutions Advanced,1687,3.5
Dollar Solutions Advanced,2728,4.0
Dollar Solutions Advanced,3060,4.5
Dollar Solutions Advanced,2173,3.6
Dollar Solutions Advanced,4431,4.0
Dollar Solutions Advanced,1336,3.7
Dollar Solutions Advanced,4015,4.0
Dollar Solutions Advanced,1628,4.0
Dollar Solutions Advanced,3837,4.4
Dollar Solutions Advanced,1445,4.3
Dollar Solutions Advanced,1187,3.7
Dollar Solutions Advanced,1845,3.7
Dollar Solutions Advanced,3572,3.7
Dollar Solutions Advanced,159,4.3
Dollar Solutions Advanced,1076,3.7
Dollar Solutions Advanced,3444,4.0
Dollar Solutions Advanced,4721,4.2
Dollar Solutions Advanced,4164,4.4
Dollar Solutions Advanced,4274,4.3
Dollar Solutions Advanced,1912,4.3
